,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
6424,F,Victoria,Baker,Bakery,Victoria,Stores,47.87356954,2-5,131.5720189,Stores
6425,F,Williams Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,25.5227547,6-10,0.0,Stores
6426,M,Victoria,Baker,Bakery,Victoria,Stores,32.31033281,2-5,38.59915719,Stores
6427,M,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,40.44265874,2-5,29.68240335,Stores
6428,F,Parksville,Shelf Stocker,Processed Foods,Nanaimo,Stores,42.02034075,2-5,49.8802564,Stores
6429,F,Vernon,Cashier,Customer Service,Vernon,Stores,46.16577893,2-5,106.3860705,Stores
6430,F,Nelson,Dairy Person,Dairy,Nelson,Stores,52.21549509,2-5,186.9751967,Stores
6431,M,Pritchard,Dairy Person,Dairy,Kelowna,Stores,37.39448896,6-10,7.254627584,Stores
6432,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.72196963,2-5,37.5611322,Stores
6433,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,52.14836602,2-5,129.3643477,Stores
6434,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.44075936,6-10,61.53216338,Stores
6435,F,Kamloops,Dairy Person,Dairy,Kamloops,Stores,26.14872191,6-10,0.0,Stores
6436,F,Victoria,Baker,Bakery,Victoria,Stores,39.25492554,2-5,75.19649294,Stores
6437,M,Victoria,Baker,Bakery,Victoria,Stores,53.9858234,2-5,88.81383183,Stores
6438,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.13144959,6-10,79.5132462,Stores
6439,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,55.73531055,2-5,134.327218,Stores
6440,F,Fort Nelson,Dairy Person,Dairy,Fort Nelson,Stores,37.96193239,2-5,62.00352863,Stores
6441,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,38.01194638,2-5,61.55764368,Stores
6442,F,Victoria,Baker,Bakery,Victoria,Stores,38.52969404,6-10,8.386158247,Stores
6443,F,Clinton,Dairy Person,Dairy,Kamloops,Stores,37.41729645,6-10,61.82568628,Stores
6444,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,48.79607655,6-10,80.22990697,Stores
6445,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,36.89361963,6-10,66.71482062,Stores
6447,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,51.07451808,2-5,134.8629507,Stores
6448,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,47.21599694,6-10,119.0869111,Stores
6449,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,41.43527543,2-5,47.64489788,Stores
6450,F,Fort Nelson,Dairy Person,Dairy,Fort Nelson,Stores,41.52603952,2-5,37.15471914,Stores
6451,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,60.94252875,2-5,176.4597996,Stores
6452,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,41.58430082,2-5,139.9971199,Stores
6453,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,36.70144186,6-10,53.11958916,Stores
6454,F,Richmond,Dairy Person,Dairy,Richmond,Stores,44.7155561,6-10,81.74815806,Stores
6455,M,New Westminister,Baker,Bakery,New Westminister,Stores,38.27295967,2-5,45.16723958,Stores
6456,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,35.27084675,6-10,35.42670367,Stores
6457,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.73906548,2-5,37.82702188,Stores
6458,F,Lac La Hache,Shelf Stocker,Processed Foods,Williams Lake,Stores,40.45395255,2-5,110.9040726,Stores
6459,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.51955432,2-5,60.86944668,Stores
6460,F,Giscome,Cashier,Customer Service,Prince George,Stores,45.32285382,6-10,95.21259577,Stores
6461,F,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,61.5491456,6-10,196.9692399,Stores
6462,M,Victoria,Baker,Bakery,Victoria,Stores,33.09213312,2-5,0.0,Stores
6463,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,55.13320236,2-5,105.7001972,Stores
6464,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,56.45957121,2-5,105.3050816,Stores
6465,F,Lakeview Heights,Dairy Person,Dairy,Kelowna,Stores,20.71346735,2-5,0.0,Stores
6466,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,26.39309913,2-5,0.0,Stores
6467,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,34.99222906,6-10,2.968755747,Stores
6468,M,Surrey,Dairy Person,Dairy,Surrey,Stores,28.91575674,2-5,0.0,Stores
6469,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,60.47297282,2-5,193.8261758,Stores
6470,M,Port Hardy,Shelf Stocker,Processed Foods,Nanaimo,Stores,49.2519107,2-5,77.17711133,Stores
6471,M,South Slocan,Dairy Person,Dairy,Trail,Stores,48.59124883,2-5,111.4718461,Stores
6472,F,Summerland,Dairy Person,Dairy,Kelowna,Stores,41.451587,2-5,98.76011458,Stores
6473,F,White Rock,Cashier,Customer Service,White Rock,Stores,51.26834861,2-5,152.4598831,Stores
6474,F,Victoria,Baker,Bakery,Victoria,Stores,34.19133446,2-5,48.79011944,Stores
6475,F,Coquitlam,Shelf Stocker,Processed Foods,Nanaimo,Stores,38.78606459,2-5,36.36134156,Stores
6476,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,48.10473607,2-5,87.60658801,Stores
6477,M,Flatrock,Baker,Bakery,Fort St John,Stores,34.17055715,2-5,41.43047366,Stores
6478,F,Surrey,Dairy Person,Dairy,Surrey,Stores,40.35001203,2-5,58.82126536,Stores
6479,F,Dawson Creek,Cashier,Customer Service,Dawson Creek,Stores,43.7881391,2-5,108.2313014,Stores
6480,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,51.67430804,2-5,94.29834208,Stores
6481,F,Cortes Island,Dairy Person,Dairy,Cortes Island,Stores,37.63097617,2-5,28.52604009,Stores
6482,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,32.73653922,2-5,26.85036118,Stores
6483,M,Sicamous,Dairy Person,Dairy,Kelowna,Stores,41.89267452,6-10,16.91504025,Stores
6484,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,43.51249024,6-10,28.1053726,Stores
6485,F,Fraser Lake,Cashier,Customer Service,Prince George,Stores,35.2294233,6-10,52.33187964,Stores
6486,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,34.49974228,0-1,14.10709956,Stores
6487,F,White Rock,Cashier,Customer Service,White Rock,Stores,33.88261657,6-10,0.0,Stores
6488,F,Aldergrove,Baker,Bakery,Aldergrove,Stores,39.27765341,6-10,50.91033151,Stores
6489,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30.72911426,6-10,15.38365133,Stores
6490,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,51.13856456,2-5,89.30060451,Stores
6491,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,29.74391219,2-5,47.09708109,Stores
6492,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,41.20151028,6-10,29.47325888,Stores
6493,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,38.35563285,6-10,9.763875979,Stores
6494,M,Richmond,Dairy Person,Dairy,Richmond,Stores,56.4350435,2-5,72.09994627,Stores
6495,M,Wynndel,Baker,Bakery,Cranbrook,Stores,60.81925739,2-5,148.582408,Stores
6496,F,Terrace,Cashier,Customer Service,Terrace,Stores,49.92968312,2-5,96.20789686,Stores
6497,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.15412718,2-5,105.4818678,Stores
6498,F,Coquitlam,Shelf Stocker,Processed Foods,Nanaimo,Stores,44.40350386,6-10,107.3242522,Stores
6499,M,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,56.62449607,2-5,110.8772692,Stores
6500,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,39.37916431,2-5,36.56431136,Stores
6501,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32.65562799,2-5,2.728749728,Stores
6502,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.65840588,6-10,30.50004636,Stores
6503,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44.60502935,2-5,45.61670162,Stores
6504,M,Port Alberni,Shelf Stocker,Processed Foods,Nanaimo,Stores,45.85715624,2-5,110.9448383,Stores
6505,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.76372026,6-10,22.88242057,Stores
6506,M,Victoria,Baker,Bakery,Victoria,Stores,34.85164928,6-10,52.24964446,Stores
6507,F,Nimpo Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,31.23952319,2-5,0.0,Stores
6508,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,43.9477351,2-5,70.29306613,Stores
6509,F,Duncan,Cashier,Customer Service,Quesnel,Stores,55.92002492,2-5,152.1768128,Stores
6510,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,54.83894572,2-5,199.885776,Stores
6511,M,Nelson,Baker,Bakery,Nelson,Stores,55.24615701,6-10,127.8582171,Stores
6512,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,60.97838593,2-5,127.8898875,Stores
6513,M,Surrey,Dairy Person,Dairy,Surrey,Stores,33.71384243,2-5,52.88162895,Stores
6514,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,46.32755547,2-5,67.41623863,Stores
6515,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,59.4171741,6-10,206.7041399,Stores
6516,F,Beaver Valley,Shelf Stocker,Processed Foods,Williams Lake,Stores,33.23724882,2-5,0.0,Stores
6517,M,Cranbrook,Baker,Bakery,Cranbrook,Stores,43.91597704,6-10,53.69880723,Stores
6518,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.45141508,2-5,83.31255883,Stores
6519,M,Victoria,Baker,Bakery,Victoria,Stores,49.26123626,6-10,60.55002965,Stores
6520,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.09360688,2-5,21.53191615,Stores
6521,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,48.69198786,2-5,144.9282661,Stores
6522,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,49.44075787,2-5,114.4522227,Stores
6523,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,40.37971008,6-10,69.58955389,Stores
6525,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,31.67085052,2-5,29.59426704,Stores
6526,F,Kaslo,Baker,Bakery,Cranbrook,Stores,25.81096126,2-5,0.0,Stores
6527,F,Fort Nelson,Dairy Person,Dairy,Fort Nelson,Stores,53.8512977,2-5,117.4435845,Stores
6528,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,30.52174813,2-5,31.2844815,Stores
6529,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,33.64248662,6-10,37.24187095,Stores
6530,M,Surrey,Dairy Person,Dairy,Surrey,Stores,60.88482217,2-5,164.5403762,Stores
6531,M,Port Mcneill,Shelf Stocker,Processed Foods,Nanaimo,Stores,55.0220371,2-5,117.1700638,Stores
6532,M,Castlegar,Dairy Person,Dairy,Trail,Stores,36.82627701,2-5,26.87093473,Stores
6533,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,49.7046176,6-10,102.9902888,Stores
6534,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44.69382188,2-5,58.57518862,Stores
6535,M,Aldergrove,Baker,Bakery,Aldergrove,Stores,48.22678244,6-10,86.06499714,Stores
6536,F,Pouce Coupe,Baker,Bakery,Fort St John,Stores,28.95032107,2-5,0.0,Stores
6537,M,Taylor,Dairy Person,Dairy,Fort St John,Stores,30.25183812,6-10,0.0,Stores
6538,F,Victoria,Baker,Bakery,Victoria,Stores,34.40818267,2-5,0.0,Stores
6540,F,Granisle,Cashier,Customer Service,Terrace,Stores,35.05206118,2-5,26.51156551,Stores
6541,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,36.38151625,6-10,13.26559148,Stores
6542,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30.3710964,2-5,0.0,Stores
6543,F,Fulford Harbour,Baker,Bakery,Victoria,Stores,28.65145823,6-10,29.52134262,Stores
6544,M,Richmond,Dairy Person,Dairy,Richmond,Stores,39.96443261,2-5,20.06984014,Stores
6545,M,Flatrock,Dairy Person,Dairy,Fort St John,Stores,55.58692664,6-10,122.6896738,Stores
6546,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.83201526,6-10,37.11664698,Stores
6547,F,Courtenay,Shelf Stocker,Processed Foods,Nanaimo,Stores,36.16821296,2-5,29.82147743,Stores
6548,M,Cache Creek,Dairy Person,Dairy,Kamloops,Stores,33.93447853,2-5,0.0,Stores
6549,F,Nelson,Baker,Bakery,Nelson,Stores,29.73267346,6-10,0.0,Stores
6550,M,Victoria,Baker,Bakery,Victoria,Stores,47.93866992,2-5,42.88287284,Stores
6551,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,30.66569036,2-5,0.0,Stores
6552,M,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,52.00726898,2-5,115.6399697,Stores
6553,F,Duncan,Cashier,Customer Service,Quesnel,Stores,50.3234178,2-5,126.7712469,Stores
6554,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,21.04173088,2-5,0.0,Stores
6555,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,40.09178473,2-5,23.75550987,Stores
6556,M,Chemainus,Baker,Bakery,Victoria,Stores,47.41163234,2-5,71.12024594,Stores
6557,M,Grasmere,Baker,Bakery,Cranbrook,Stores,36.91413523,2-5,47.11299548,Stores
6558,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,51.03650602,2-5,122.4239012,Stores
6559,F,Vernon,Cashier,Customer Service,Vernon,Stores,44.05508801,2-5,136.288262,Stores
6560,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,37.48089427,2-5,0.0,Stores
6561,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,39.31299427,2-5,44.386448,Stores
6562,F,Lillooet,Dairy Person,Dairy,Kamloops,Stores,40.4360167,6-10,45.75635317,Stores
6563,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,51.31086042,2-5,97.03320346,Stores
6564,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30.31282026,2-5,1.298756881,Stores
6565,M,Cranbrook,Baker,Bakery,Cranbrook,Stores,57.91166113,2-5,127.0074224,Stores
6566,M,Victoria,Baker,Bakery,Victoria,Stores,50.67210423,2-5,87.06931836,Stores
6567,M,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,45.82686237,6-10,63.07650406,Stores
6568,M,Sidney,Dairy Person,Dairy,Victoria,Stores,49.35345481,2-5,115.2785336,Stores
6569,F,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,27.34540471,2-5,0.0,Stores
6570,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,29.89307673,2-5,0.0,Stores
6571,F,Okanagan Falls,Cashier,Customer Service,Bella Bella,Stores,35.31440393,2-5,27.05439273,Stores
6572,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,50.35165271,2-5,121.8382438,Stores
6573,M,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,44.72647564,6-10,63.15433161,Stores
6574,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,35.08087159,2-5,1.545771665,Stores
6575,F,Victoria,Dairy Person,Dairy,Victoria,Stores,27.48408931,2-5,0.0,Stores
6576,M,Black Pool,Cashier,Customer Service,Dawson Creek,Stores,44.62387255,2-5,35.59300356,Stores
6577,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44.91737116,2-5,96.43894422,Stores
6578,M,Sandspit,Dairy Person,Dairy,Victoria,Stores,49.74179975,6-10,35.45693707,Stores
6579,F,Haney,Cashier,Customer Service,Haney,Stores,53.01015541,2-5,77.19115242,Stores
6580,F,Surrey,Dairy Person,Dairy,Surrey,Stores,43.63426146,6-10,79.67315942,Stores
6581,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,58.61485085,2-5,152.2950759,Stores
6582,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,40.71555023,2-5,55.28409299,Stores
6583,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.74674229,2-5,135.6642791,Stores
6584,M,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,36.31960236,2-5,28.91501442,Stores
6585,F,Haney,Cashier,Customer Service,Haney,Stores,57.82671505,6-10,131.1688417,Stores
6586,F,Fort St John,Dairy Person,Dairy,Fort St John,Stores,40.09808902,2-5,48.11687974,Stores
6588,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,38.7256091,6-10,0.0,Stores
6589,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,33.82852594,2-5,36.60189945,Stores
6590,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,46.39067779,6-10,44.98120445,Stores
6591,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,56.79425736,6-10,159.395903,Stores
6592,M,Victoria,Dairy Person,Dairy,Victoria,Stores,45.00609993,2-5,82.63733311,Stores
6593,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,51.52033359,0-1,105.101297,Stores
6594,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,57.79816946,2-5,101.2105921,Stores
6595,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,41.32403757,2-5,30.22208185,Stores
6596,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,41.16974834,6-10,79.54822467,Stores
6597,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,48.81912291,2-5,69.42181666,Stores
6598,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,60.84465196,2-5,126.103164,Stores
6599,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.98601724,2-5,47.29822533,Stores
6600,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.7141601,2-5,51.20334029,Stores
6601,F,Richmond,Dairy Person,Dairy,Richmond,Stores,28.34420807,2-5,13.95482289,Stores
6602,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,40.0176682,6-10,66.62454522,Stores
6603,M,Victoria,Dairy Person,Dairy,Victoria,Stores,59.6041298,6-10,78.38539059,Stores
6604,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,35.02059877,2-5,26.01594396,Stores
6605,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,52.3579084,2-5,137.6460759,Stores
6606,M,Coquitlam,Shelf Stocker,Processed Foods,Nanaimo,Stores,40.77330707,2-5,46.25555977,Stores
6607,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,38.58269226,2-5,0.0,Stores
6608,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,56.20825919,2-5,159.138488,Stores
6609,F,Fort St John,Dairy Person,Dairy,Fort St John,Stores,51.6882933,2-5,125.7122058,Stores
6611,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,52.89620835,2-5,122.5251855,Stores
6612,F,Victoria,Dairy Person,Dairy,Victoria,Stores,25.18619786,6-10,0.0,Stores
6613,F,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,55.97318754,2-5,123.5684105,Stores
6614,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.47092934,2-5,90.55998649,Stores
6615,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32.98292392,0-1,14.03957651,Stores
6616,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,34.65275945,2-5,36.78625879,Stores
6617,F,Celista,Dairy Person,Dairy,Kamloops,Stores,45.60410525,2-5,73.84061634,Stores
6618,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,28.28863156,2-5,32.96777525,Stores
6619,M,Granisle,Cashier,Customer Service,Terrace,Stores,46.53399426,2-5,50.24989612,Stores
6620,M,New Westminister,Baker,Bakery,New Westminister,Stores,48.49734987,2-5,94.99273238,Stores
6621,F,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,37.30610311,2-5,89.13888932,Stores
6622,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,39.41660785,6-10,25.0002481,Stores
6623,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,59.48815275,2-5,170.0901288,Stores
6624,M,Victoria,Dairy Person,Dairy,Victoria,Stores,39.54908342,2-5,17.21512524,Stores
6625,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,53.1377104,2-5,144.1928249,Stores
6626,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,34.18375305,2-5,11.14178863,Stores
6627,M,Duncan,Cashier,Customer Service,Quesnel,Stores,49.80438782,2-5,103.9627623,Stores
6628,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.30555341,6-10,73.69179028,Stores
6629,M,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,35.42181317,2-5,0.0,Stores
6630,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,23.77875009,2-5,0.0,Stores
6631,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,19.15265444,2-5,0.0,Stores
6632,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,56.47679361,2-5,122.1944562,Stores
6633,M,Langley,Dairy Person,Dairy,Langley,Stores,42.7335867,2-5,14.40557127,Stores
6634,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,28.44287128,6-10,0.0,Stores
6635,M,Victoria,Dairy Person,Dairy,Victoria,Stores,39.68938248,6-10,52.19826242,Stores
6636,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,38.72925246,2-5,96.47807377,Stores
6637,F,Prince George,Cashier,Customer Service,Prince George,Stores,46.35531111,2-5,136.8429777,Stores
6638,M,Victoria,Dairy Person,Dairy,Victoria,Stores,36.12111088,2-5,0.0,Stores
6639,F,Fort Nelson,Shelf Stocker,Processed Foods,Fort Nelson,Stores,18.29633257,2-5,0.0,Stores
6640,F,Burns Lake,Cashier,Customer Service,Prince George,Stores,39.15667044,2-5,27.11167214,Stores
6641,F,Victoria,Dairy Person,Dairy,Victoria,Stores,23.99412728,6-10,0.0,Stores
6642,M,Ladysmith,Dairy Person,Dairy,Victoria,Stores,36.74322471,2-5,0.0,Stores
6643,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,48.70658049,2-5,94.10958559,Stores
6644,F,Decker Lake,Cashier,Customer Service,Prince George,Stores,23.50075242,2-5,0.0,Stores
6645,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,37.64052943,2-5,82.73140013,Stores
6646,F,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,40.89238095,2-5,47.70162028,Stores
6647,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,38.69316815,2-5,0.0,Stores
6648,M,Kimberley,Baker,Bakery,Cranbrook,Stores,59.38450388,2-5,98.75692639,Stores
6649,F,Vernon,Cashier,Customer Service,Vernon,Stores,53.69893712,2-5,175.1260457,Stores
6650,F,Victoria,Dairy Person,Dairy,Victoria,Stores,26.67730278,2-5,0.0,Stores
6651,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,41.79758791,2-5,42.65240696,Stores
6652,F,Fruitvale,Dairy Person,Dairy,Kelowna,Stores,41.00457163,2-5,57.15464372,Stores
6653,F,Fort Nelson,Shelf Stocker,Processed Foods,Fort Nelson,Stores,49.57925634,6-10,119.8369012,Stores
6654,F,Burns Lake,Cashier,Customer Service,Prince George,Stores,38.79869557,6-10,55.58037946,Stores
6655,F,Prince George,Cashier,Customer Service,Prince George,Stores,37.33375259,2-5,45.41220386,Stores
6656,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,49.59972592,6-10,75.82113189,Stores
6657,M,Terrace,Cashier,Customer Service,Terrace,Stores,35.45842117,2-5,63.81888652,Stores
6658,M,Port Coquitlam,Cashier,Customer Service,Port Coquitlam,Stores,28.22005063,2-5,0.0,Stores
